sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
3,542,38,0,122,10,180,-1.82,7.90,4.69,0.03,-0.01,0.01,1
3,543,42,0,115,21,180,-1.82,7.91,4.69,0.03,-0.00,0.01,1
3,544,51,0,117,0,180,-1.82,7.92,4.69,0.03,-0.01,0.01,1
3,545,55,3,118,49,180,-1.82,7.91,4.65,0.03,-0.01,0.01,1
3,546,55,0,122,34,180,-1.82,7.92,4.66,0.03,-0.00,0.01,1
3,547,49,0,121,4,180,-1.82,7.94,4.69,0.03,-0.00,0.01,1
3,548,33,0,122,0,180,-1.81,7.92,4.68,0.04,-0.00,0.01,1
3,549,52,0,128,0,180,-1.82,7.90,4.65,0.03,-0.01,0.01,1
3,550,51,0,120,33,180,-1.82,7.92,4.64,0.02,-0.01,0.01,1
4,650,64,20,104,180,180,1.22,8.79,2.06,0.14,1.24,1.50,1
4,651,71,25,113,180,180,1.63,9.14,1.92,0.05,1.26,1.52,1
4,652,61,28,119,180,180,2.03,9.51,1.73,-0.02,1.23,1.55,1
4,653,72,24,112,180,180,2.54,9.66,1.59,-0.01,1.20,1.51,1
4,654,65,32,122,180,180,3.04,9.65,1.52,-0.01,1.11,1.41,1
4,655,66,28,120,180,180,3.37,9.87,1.47,-0.03,0.96,1.29,1
4,656,64,25,113,180,180,3.63,10.11,1.55,0.05,0.80,1.17,1
4,657,87,19,109,180,180,3.91,10.14,1.60,0.15,0.65,1.05,1
4,658,73,27,119,180,180,4.17,10.11,1.63,0.21,0.50,0.93,1
4,659,76,14,115,180,180,4.35,10.18,1.74,0.24,0.35,0.84,1
4,660,64,20,111,180,180,4.46,10.26,1.79,0.30,0.22,0.78,1
